time_submitted,review,rating,author_account_name,reply
2022-11-01 04:15:14,Я купил подписку но она всё равно хочет чтобы я оплатил её,2,Никита,"Напишите, пожалуйста, о вашей проблеме в поддержку. Для этого откройте настройки приложения →«Помощь» или перейдите по ссылке: vk.cc/ma."
2022-11-01 02:55:08,Всё отлично,5,Verunchik Barbie,"Спасибо за ваши положительные оценки. Будем стараться для вас. Замечания также не пропустим, ведь это помогает улучшить сервис."
2022-11-01 02:17:55,Супер,5,Татьяна Камогорова,"Спасибо за ваши положительные оценки. Будем стараться для вас. Замечания также не пропустим, ведь это помогает улучшить сервис."
2022-11-01 00:06:45,Отлично 👍,5,Marina Jijoeva,"Спасибо за ваши положительные оценки. Будем стараться для вас. Замечания также не пропустим, ведь это помогает улучшить сервис."
2022-10-31 23:17:59,очень крутое приложение 😃🤟🤘,5,Виталий Соловьев,"Спасибо за ваши положительные оценки. Будем стараться для вас. Замечания также не пропустим, ведь это помогает улучшить сервис."
2022-10-31 22:18:39,Реклама,1,Dj Senin,"Понимаем вас. Однако благодаря аудиорекламе можно слушать музыку без подписки, если экран телефона разблокирован, а само приложение не находится в фоне. Оформлять подписку не обязательно, но она открывает доступ к расширенным возможностям."
2022-10-31 22:11:02,Ну не все песни есть) добавьте группу спектакль Джо допустим) сразу же поставлю 5 звёзд),3,Ganbest,Благодарим за вашу обратную связь! Очень интересные мысли - взяли на заметку.
2022-10-31 20:14:40,Нелогает как сам вк,5,Дмитрий Щербаков,"Спасибо за ваши положительные оценки. Будем стараться для вас. Замечания также не пропустим, ведь это помогает улучшить сервис."
2022-10-31 19:42:02,"Приложение устраивает полностью, для меня очень удобное. Но, нашла минус, который надеюсь разработчики смогут устранить. Сейчас при прослушивании треков в VK mix(и бывает не только там) треки начинают заедать, сначала всё нормально, потом трек сам перематывается на какой-то промежуток назад, потом возвращается в изначальный момент, и так повторяется несколько раз. Очень обидно(((",4,Анна Скобликова,"Спасибо за ваши положительные оценки. Будем стараться для вас. Замечания также не пропустим, ведь это помогает улучшить сервис."
2022-10-31 19:29:13,обман,1,Antiton,"Напишите, пожалуйста, о вашей проблеме в поддержку. Для этого откройте настройки приложения →«Помощь» или перейдите по ссылке: vk.cc/ma."
2022-10-31 19:14:58,Подписка за 1 рубль до конца 2022 года КРУТООООООО!!!!!!!,5,Алексей Конокпаев,"Спасибо за ваши положительные оценки. Будем стараться для вас. Замечания также не пропустим, ведь это помогает улучшить сервис."
2022-10-31 18:50:48,Хорошо,4,Павел нор,"Спасибо за ваши положительные оценки. Будем стараться для вас. Замечания также не пропустим, ведь это помогает улучшить сервис."
2022-10-31 18:35:14,Неможет найти треки с ВК......,1,Антон Смышляев,"Очень неприятная ситуация! Спасибо, что рассказали нам о ней. Мы готовы помочь вам прямо сейчас. Для этого напишите нам, пожалуйста, по ссылке: vk.cc/ma и подробно опишите ситуацию. Мы вместе проведём диагностику на вашем устройстве и приложим все усилия, чтобы решить вашу проблему."
2022-10-31 18:32:57,Приложение очень удобное разрабам лайк,5,Саша Кравченко,"Спасибо за ваши положительные оценки. Будем стараться для вас. Замечания также не пропустим, ведь это помогает улучшить сервис."
2022-10-31 18:13:31,Топчик,5,Андрей Ткачев,"Спасибо за ваши положительные оценки. Будем стараться для вас. Замечания также не пропустим, ведь это помогает улучшить сервис."
2022-10-31 17:46:06,Приложение отличное 5 звезд,5,Мария Василькова,"Спасибо за ваши положительные оценки. Будем стараться для вас. Замечания также не пропустим, ведь это помогает улучшить сервис."
2022-10-31 17:40:37,"Такой вопрос: Какого черта подписка оплатилась, а скачанные треки недоступны? Верните 149р или сделайте с этим что-то",1,Юлия Пасечная,"В настройках приложения нажмите на «Выйти из аккаунта» и авторизуйтесь ещё раз. Если проблема не исчезнет, напишите, пожалуйста, в поддержку. Для этого откройте настройки приложения → «Помощь» или перейдите по ссылке: vk.cc/ma."
2022-10-31 17:24:13,Не грузит приложения,1,Катя Головина,"Напишите, пожалуйста, в Поддержку о проблеме. Это можно сделать в приложении (кнопка «Помощь» в меню настроек) или по ссылке: vk.cc/support. Мы вместе внимательно во всём разберёмся и постараемся помочь."
2022-10-31 17:10:54,ужасно,1,Дмитрий Маколов,"Спасибо за ваш отзыв. Негативная обратная связь тоже очень важна. Если у вас возникли трудности в работе приложения или платформы, напишите в Поддержку (кнопка «Помощь» в настройках) или по ссылке: vk.cc/ma."
2022-10-31 16:52:44,"Всё очень хорошо но есть 2 минуса Платная подписка с кучей прибомбасов Больше подлагивает чем тот же самый yt musik, плохо грузит эконки треков",4,_X_ray_ top_,"Спасибо за ваши положительные оценки. Будем стараться для вас. Замечания также не пропустим, ведь это помогает улучшить сервис."
2022-10-31 16:21:51,Лук Бат-Ундрал,5,Токошок Потапов,"Спасибо за ваши положительные оценки. Будем стараться для вас. Замечания также не пропустим, ведь это помогает улучшить сервис."
2022-10-31 16:05:09,Все ужасно за что я плачу деньги грузит долго глючит и когда песни сохранённые вытоги интернет пропадает в области перестает работать жесть держусь только и за того что у меня тут плейлист норм,1,Татьяна Алексашкина,"Напишите, пожалуйста, о вашей проблеме в поддержку. Для этого откройте настройки приложения →«Помощь» или перейдите по ссылке: vk.cc/ma."
2022-10-31 16:02:48,Верните дети деньги за подписку какого черта без моего ведома списывают деньги,1,Сослан Уалыты,"Напишите, пожалуйста, о вашей проблеме в поддержку. Для этого откройте настройки приложения →«Помощь» или перейдите по ссылке: vk.cc/ma."
2022-10-31 15:27:23,Круто,5,Константин Хабардин,"Спасибо за ваши положительные оценки. Будем стараться для вас. Замечания также не пропустим, ведь это помогает улучшить сервис."
2022-10-31 14:35:44,Не хватает кнопок нравится и не нравится.,4,сергей коплун,"Спасибо, возьмём на заметку. ВКонтакте быстро развивается, каждый месяц появляются новые возможности. Всё внедрить не обещаем и сроков назвать не можем, но мы всегда рады предложениям."
2022-10-31 14:35:36,Имба,5,Супракот 228,Спасибо за отзыв! Постараемся и дальше радовать вас.
2022-10-31 14:25:10,Приложение работает без нареканий. Всё нравиться.,5,Марина Лещенко,"Спасибо за теплые слова! Ваша поддержка мотивирует нас и вдохновляет на то, что бы делать приложение еще лучше!"
2022-10-31 13:28:56,"Ужасное приложение,замарило зависать,хватит мячи пинать и доведите до ума,уже на конец.",2,Nikita Ziva,"К сожалению, через интерфейс отзывов нам с вами будет сложно решить проблему: нужно провести диагностику. Чтобы мы могли помочь, напишите, пожалуйста, в Поддержку и подробно расскажите о том, что случилось. Это можно сделать в приложении (кнопка «Помощь» в меню) или по ссылке: vk.cc/sg."
2022-10-31 12:26:01,"Просто не риально продлить подписку, просят тысячи раз подтвердить карту везде ошибки вылезаю в итоге деньги списали а подписку не дали вот так новости -1 клиент удачи",1,Артём Щербаков,"Напишите, пожалуйста, о вашей проблеме в поддержку. Для этого откройте настройки приложения →«Помощь» или перейдите по ссылке: vk.cc/ma."
2022-10-31 12:12:00,Стремнле и неудобное приложение,1,Izmaylovski,"Каждый раз, предлагая те или иные нововведения, мы изучаем пользовательский опыт, проводим эксперименты и учитываем ваш фидбэк. Понимаем, что не каждое новшество подходит всем. Однако дайте себе немного времени, чтобы привыкнуть к обновленному интерфейсу. Если вы столкнулись с трудностями или ошибками, напишите в Поддержку: vk.cc/ma."
2022-10-31 12:00:13,Чётко,5,Anna Romanova,Anna очень приятно слышать эти слова в адрес нашего сервиса - мы стараемся для вас.
2022-10-31 11:43:32,"Не могу понять есть ограничение по количеству треков или нет?! Добавляю новые сначала пишет успешно, следом выдаёт ошибку.",5,_19WorkOut94_,"Спасибо, что рассказали о проблеме. Нам очень жаль, что она доставила вам неприятности. Чтобы как можно скорее помочь вам, нужно провести диагностику проблемы на вашем устройстве. Для этого напишите нам, пожалуйста, по ссылке: vk.cc/ma. В сообщении подробно опишите ситуацию, это поможет нам решить ваш вопрос."
2022-10-31 11:30:01,"Нравиться микс, почти все песни по вкусу",5,Александр Кот,Очень приятно слышать эти слова в адрес нашего сервиса - мы стараемся для вас.
2022-10-31 11:15:56,Были бы акции такие по чаще,5,Сергей Башкатов,Спасибо за 5 звёзд!
2022-10-31 10:20:42,Хорошее и удобное приложение. Только вот последнее время плохо работает. Не могу воспроизвести треки. Лишь через долгое время они воспроизводятся. Пожалуйста исправьте проблему.,4,Ирина Кизинова,"Спасибо за отзыв! Разработчикам известно об этой проблеме. Надеемся, что она будет решена в ближайшее время. Простите за доставленные неудобства."
2022-10-31 10:17:20,класс,5,Alina Dolgopolova,"Спасибо за отзыв! Будем и дальше стараться, чтобы наши приложения приносили лишь положительные эмоции!"
2022-10-31 10:12:42,Нармуль,5,Андрей Козловцев,"Спасибо за отзыв! Будем и дальше стараться, чтобы наши приложения приносили лишь положительные эмоции!"
2022-10-31 10:12:27,"Раньше можно было слушать отдельно все песни которые опубликовано на своей ленте, а сейчас нет, или я его не нашел",3,сомиха Иматшоева,"Напишите, пожалуйста, о вашей проблеме в поддержку. Для этого откройте настройки приложения →«Помощь» или перейдите по ссылке: vk.cc/ma."
2022-10-31 09:54:08,Разработчикам респект! Приложение стало кайфовым,5,Андрей Рыбинок,"Спасибо ваша поддержка мотивирует нас и вдохновляет на то, что бы делать приложение еще лучше!"
2022-10-31 09:29:21,"Я думал яндекс музыка отстой, но нет я нашёл куда хуже, ваша помойка не сравнится ни с какой другой",1,bloody mess,"Мы постоянно работаем над приложением, стараемся сделать его удобным и понятным. Если что-то работает некорректно или у вас есть идеи, что можно улучшить, напишите нам, пожалуйста, по ссылке: vk.cc/ma."
2022-10-31 09:08:17,"Глючит, когда заходишь впервые за несколько часов, невозможно включить то что хочется, перезагрузка приложения ничего не дает Спустя столько времени ничего не изменилось, убираю одну звезду",2,Яна Розенталь,"Да, это неприятная проблема. Чтобы её решить, нам важно знать детали и провести диагностику. Для этого напишите, пожалуйста, в Поддержку и подробно расскажите, что случилось. Это можно сделать по ссылке: vk.cc/ma. Мы вместе внимательно во всём разберёмся и постараемся помочь."
2022-10-31 08:41:56,Очень удобное приложение от ВК так ещё бесплатно до конца года очень нравится,5,виталий грочёв,"Спасибо ваша поддержка мотивирует нас и вдохновляет на то, что бы делать приложение еще лучше!"
2022-10-31 08:23:17,Приложение отличное !!,5,Екатерина Мастина,"Екатерина, спасибо за отзыв и высокую оценку!"
2022-10-31 08:18:01,Приложение отличное. Только нет возможности включить музыку в случайном порядке в плейлисте. Это очень неудобно.,4,иван петропов,"Иван, спасибо за ваш отзыв и высокую оценку!"
2022-10-31 08:14:44,"Отличная альтернатива зарубежным сервисам. Очень радует синхронизация с большим ВК и возможностью добавления музыки с любого устройства и браузера. Что не хватает, так это дизлайков. Дайте пожалуйста возможность показать программе какие треки не стоит предлагать, тогда рекомендации были бы точнее.",5,Ринат Шарафутдинов,"Спасибо, возьмём на заметку. ВКонтакте быстро развивается, каждый месяц появляются новые возможности. Всё внедрить не обещаем и сроков назвать не можем, но мы всегда рады предложениям."
2022-10-31 08:14:02,"Что стало с приложение сначала музыка играет всё отлично но примерно через 4 песни всё песни начинают долго грузиться , думал инет плохой но нет даже с вай фаем грузяться очень долго",3,Денис Белов,"Очень неприятная ситуация! Спасибо, что рассказали нам о ней. Мы готовы помочь вам прямо сейчас. Для этого напишите нам, пожалуйста, по ссылке: vk.cc/ma и подробно опишите ситуацию. Мы вместе проведём диагностику на вашем устройстве и приложим все усилия, чтобы решить вашу проблему."
2022-10-31 08:00:45,"пожалуйста, обновите музыку к-поп исполнителей. у тех же Blackpink, BTS, stray kids, g-idle и тд давно вышли новые песни. я вас очень прошу добавить их. я в основном слушаю к-поп, а не русских исполнителей, поэтому мне обидно, что подписка у меня оформлена, а слушать любимую музыку я не могу, ибо ее в приложении попросту нет. буду безмерно благодарна вам, когда будете обновлять не только поп, но и к-поп)",3,Милена Большакова,"Милена, спасибо за ваш отзыв! Возьмём на заметку."
2022-10-31 07:59:35,"Всё хорошо и классно Самый большойтплюс вк музыки в том,то тут есть миллион тыщ миллиардов мешапов, что сделаны условным Ваней после школы, но они так кайфовы... А минус лишь один: тексты песен - их нет, но и то думаю пока, наверняка скоро будут:)",5,Giovanni Giorgio,"Спасибо ваша поддержка мотивирует нас и вдохновляет на то, что бы делать приложение еще лучше!"
2022-10-31 07:48:00,Ок,5,Роман Авдиенко,Спасибо за 5 звёзд!
2022-10-31 06:41:18,Очень хорошо но если бы подписки не было бы вообще супер,5,I'm fool,Спасибо за 5 звёзд!
2022-10-31 06:35:05,Мне нравится подписка дешевая,5,Мишка Яковлев,"Спасибо! Ваша поддержка мотивирует нас и вдохновляет на то, чтобы делать приложение еще лучше!"
2022-10-31 06:30:43,Музыка замечательная но там нельзя слушать музыку в фоновом режиме прошу пожалуйста изменить это неудобство.,2,Анастасия,"Вы можете в любой момент и на любом устройстве слушать музыку без оплаты. Прослушивание без подписки содержит ряд ограничений. Например, звучит реклама между песнями, а ещё останавливается воспроизведение, если приложение свёрнуто или выключен экран. Снять эти ограничения можно с помощью подписки."
2022-10-31 06:29:50,"Слетают сохраненные треки, альбомы, плейлисты. Спустя 5 минут закачки половина треков пропадает. Решите эту проблему.",5,Юра Жура,"Спасибо за ваш отзыв! Напишите, пожалуйста, о вашей проблеме в поддержку. Для этого откройте настройки приложения →«Помощь» или перейдите по ссылке: vk.cc/ma."
2022-10-31 06:19:16,Тут все песни,5,Валентина Терасмес,"Валентина, благодарим за отзыв!"
2022-10-31 06:09:58,Огонь,5,Анна Хорошевская,"Спасибо ваша поддержка мотивирует нас и вдохновляет на то, что бы делать приложение еще лучше!"
2022-10-31 05:22:52,норм.,5,KIT0RKOT Official,Очень приятно слышать эти слова в адрес нашего сервиса - мы стараемся для вас.
2022-10-31 04:53:13,Ок!,5,Alexey Argumaev,Спасибо за 5 звёзд!
2022-10-31 03:54:31,Приложение не включает музыку сохраненную,1,Вячеслав Михайлов,"В настройках приложения нажмите на «Выйти из аккаунта» и авторизуйтесь ещё раз. Если проблема не исчезнет, напишите, пожалуйста, в поддержку. Для этого откройте настройки приложения → «Помощь» или перейдите по ссылке: vk.cc/ma."
2022-10-31 03:31:23,Good😛,5,Oleg Ivanov,"Спасибо ваша поддержка мотивирует нас и вдохновляет на то, что бы делать приложение еще лучше!"
2022-10-31 03:01:06,🤟,5,Евгений Киреев,Благодарим за отзыв!
2022-10-31 01:22:39,Отличное настроение,5,Анатолий Батуев,"Спасибо ваша поддержка мотивирует нас и вдохновляет на то, что бы делать приложение еще лучше!"
2022-10-30 23:50:52,Всё ровно как всегда,5,Александр Дыня,"Александр, благодарим за отзыв!"
2022-10-30 23:08:53,Плохой ужс,1,Шарапат Беркинова,"Спасибо за ваш отзыв. Негативная обратная связь тоже очень важна. Если у вас возникли трудности в работе приложения или платформы, напишите в Поддержку (кнопка «Помощь» в настройках) или по ссылке: vk.cc/ma."
2022-10-30 23:01:13,Я пока тестирую.,5,Эдуард Фаизов,"Эдуард, спасибо за 5 звёзд!"
2022-10-30 21:56:04,наис,5,Tok1SK1 Goul,"Спасибо ваша поддержка мотивирует нас и вдохновляет на то, что бы делать приложение еще лучше!"
2022-10-30 21:47:51,Ставлю 1 звезду во первых по приколу во вторых по приколу в третьих не работает и не переносит музыку из вк,1,Серёжа T,"Напишите, пожалуйста, о вашей проблеме в поддержку. Для этого откройте настройки приложения →«Помощь» или перейдите по ссылке: vk.cc/ma."
2022-10-30 21:27:14,"Приложение в целом норм, но есть непонятки . 1.При включении трека через блютуз на магнитоле первый трек всегда скипается на 20-ю сек.В других подобных приложухах у меня нет такого бага. 2.При выходе из приложения и обратном входе весит трек на котором прослушивания закончилось и его не как не закрыть . Пару раз не мог из-за этого скипнуть на другой трек,приложении не давало,а после скипа заедал след.трек 3.История прослушанных треков нормально не работает. Эт не все недочёты,места не хватает",3,Ensei-ka,"Да, это неприятная проблема. Чтобы её решить, нам важно знать детали и провести диагностику. Для этого напишите, пожалуйста, в Поддержку и подробно расскажите, что случилось. Это можно сделать по ссылке: vk.cc/ma. Мы вместе внимательно во всём разберёмся и постараемся помочь."
2022-10-30 21:01:49,"Все классно, но хотелось бы видеть музыку друзей и было бы круто добавить текста песен.",4,Lion,"Спасибо, возьмём на заметку. ВКонтакте быстро развивается, каждый месяц появляются новые возможности. Всё внедрить не обещаем и сроков назвать не можем, но мы всегда рады предложениям."
2022-10-30 21:00:53,"Музыка зависает в начале, не один и не два раза. Приходиться включать телефон, ставить на паузу трек и снова включать. И так до тех пор пока музыка перестанет зависать. И дело далеко не в плохом интернете, само приложение тупит. Это очень мешает и отбивает всякое желание послушать музыку.",1,Александра Баргарова,"Напишите, пожалуйста, о вашей проблеме в поддержку. Для этого откройте настройки приложения →«Помощь» или перейдите по ссылке: vk.cc/ma."
2022-10-30 20:48:33,"Обожаю, вы классные 😍",5,Jade Emerson,"Спасибо ваша поддержка мотивирует нас и вдохновляет на то, что бы делать приложение еще лучше!"
2022-10-30 20:23:12,очень сильно понравилось очень удобное приложение спасибо,5,꧁༒jmรRock༒꧂ Dark,Очень приятно слышать эти слова в адрес нашего сервиса - мы стараемся для вас.
2022-10-30 20:05:52,Приложение требует деньги,1,Клим Ковшов,"Вы можете в любой момент и на любом устройстве слушать музыку без оплаты. Прослушивание без подписки содержит ряд ограничений. Например, звучит реклама между песнями, а ещё останавливается воспроизведение, если приложение свёрнуто или выключен экран. Снять эти ограничения можно с помощью подписки."
2022-10-30 20:00:42,Очень долго ждал изминений в лучшую сторону..не дождался!!! ВЕРНИТЕ ПРИЛОЖЕНИЕ BOOM! Попробую использовать подписку через приложение VK. А это ДЕРМИЩЕ УДАЛЯЮ. ЗА***ЛО. Ни кому не рекомендую!,1,Николай Наумов,"Мы постоянно работаем над приложением, стараемся сделать его удобным и понятным. Если что-то работает некорректно или у вас есть идеи, что можно улучшить, напишите нам, пожалуйста, по ссылке: vk.cc/ma."
2022-10-30 18:34:46,"Что же начнём: 1 отсутствие большого количества музыки 2 нет функции на моём Плейлисте не нравится, что очень разочаровывает 3 без подписки даже не мечтайте им пользоваться 4 лагает (телефон совсем новый) Надеюсь что в скором времени станет лучше",3,Арина Бакеева,"Очень неприятная ситуация! Спасибо, что рассказали нам о ней. Мы готовы помочь вам прямо сейчас. Для этого напишите нам, пожалуйста, по ссылке: vk.cc/ma и подробно опишите ситуацию. Мы вместе проведём диагностику на вашем устройстве и приложим все усилия, чтобы решить вашу проблему."
2022-10-30 18:20:48,👍👍👍👍👍👍👍👍,5,Владислав Свиридов,"Владислав, благодарим за отзыв!"
2022-10-30 18:19:12,cooool,5,Александр нугуманов,Благодарим за отзыв!
2022-10-30 18:19:12,"Вынудили меня поменять отзыв,так вот ,я плачу деньги х.з. за что,свою сохранённую музыку я могу послушать только если я ее удалю и включу через трафик,лоха нашли ????? Идите на х... Какая на х.. служба поддержки у вас???? Сколько можно платить и тратить свой трафик,который тоже платный,да нах...нужно вообще ваше приложение????",1,Денис Козлов,"Спасибо. Негативные отзывы помогают нам понимать наших пользователей и двигаться в нужном направлении. Если вы столкнулись с какой-то проблемой, напишите нам, пожалуйста. Это можно сделать в приложении (кнопка «Помощь» в настройках) или по ссылке: vk.cc/sg."
2022-10-30 18:11:56,Прикольно,5,Сулейман Шарипов,Спасибо за 5 звёзд!
2022-10-30 17:43:32,"Уже какой день новые треки не воспроизведит, но скачивает . При открытии приложения музыка из плейлиста не играет. Только при нажатии на последний трек включить и выключить уже можно перейти на другие треки",1,Анастасия Харитонова,"Понимаем, это неприятно. Но к сожалению, через интерфейс отзывов нам с вами будет сложно решить проблему: нужно провести диагностику. Чтобы мы могли помочь, напишите, пожалуйста, в Поддержку и подробно расскажите о том, что случилось. Это можно сделать по ссылке: vk.cc/ma."
2022-10-30 17:40:58,"Пижет что до окончания года подписка будет 0 рублей, хочу подписаться пишет что стоит 159 рублей ха что просто на лоха разводят",1,Сергей Филимонов,"Очень неприятная ситуация! Спасибо, что рассказали нам о ней. Мы готовы помочь вам прямо сейчас. Для этого напишите нам, пожалуйста, по ссылке: vk.cc/ma и подробно опишите ситуацию. Мы вместе проведём диагностику на вашем устройстве и приложим все усилия, чтобы решить вашу проблему."
2022-10-30 17:35:41,Почему у меня нету бесплатной подписки как рекламируют?????,1,Dima Yatsenko,"Расскажите, пожалуйста, подробнее о проблеме нашей Поддержке по ссылке: vk.cc/ma. Мы внимательно во всём разберёмся и поможем вам."
2022-10-30 17:19:30,"Всё было более менее хорошо до не давних пор. Меня очень напрягает то что большинство песен Алёны Швец удалены. А также ещё 7 октября вышел новый альбом Стрей Кидс ""maxident"" однако до сих пор его нету в приложении. Это из за ситуации в стране или скоро этот альбом будет доступен?",3,Моника Авдалян,"Мы постоянно ведём переговоры с правообладателями и расширяем музыкальный каталог. В будущих обновлениях обязательно появится больше треков, которые вам могут понравиться."
2022-10-30 17:15:41,Из-за того что нельзя слушать в фоновом режиме 1🎗️,1,Гордей Никитин,"Мы понимаем, что это неприятно. Однако стандарты музыкальной индустрии требуют от нас ряда ограничений для пользователей без подписки. При этом, в отличие от других музыкальных платформ, где бесплатно можно воспроизводить лишь некоторые песни или только одну за одной, у нас вы можете без подписки слушать любые треки в любом количестве."
2022-10-30 16:50:34,Хорошо,5,Хусрав Хамдамов,"Спасибо ваша поддержка мотивирует нас и вдохновляет на то, что бы делать приложение еще лучше!"
2022-10-30 16:41:18,Зделайте пожалуйста фоновое прослушивание бесплатным А то не удобно,4,Артём Куликов,"Мы понимаем, что это неприятно. Однако стандарты музыкальной индустрии требуют от нас ряда ограничений для пользователей без подписки. При этом, в отличие от других музыкальных платформ, где бесплатно можно воспроизводить лишь некоторые песни или только одну за одной, у нас вы можете без подписки слушать любые треки в любом количестве."
2022-10-30 15:52:47,Супер 👍,5,Vladimir Pushkarskiy,"Спасибо ваша поддержка мотивирует нас и вдохновляет на то, что бы делать приложение еще лучше!"
2022-10-30 15:35:01,Не СКАЧЕВАЕТСЯ,1,I'M noob Умеров,"Расскажите, пожалуйста, подробнее о проблеме нашей Поддержке по ссылке: vk.cc/sg — или напишите на почту support@vk.com. Мы внимательно во всём разберёмся и поможем вам."
2022-10-30 15:09:24,Ну конечно же мне всё Нравится! В общем то Я доволен приложением.,5,Дмитрий,"Спасибо ваша поддержка мотивирует нас и вдохновляет на то, что бы делать приложение еще лучше!"
2022-10-30 14:58:51,Я скачал это приложения и там надо зарегестрироватся номер телефона я начал водить и не чего не получилось я разачерован разработчики,1,Николай,"Да, это неприятная проблема. Чтобы её решить, нам важно знать детали и провести диагностику. Для этого напишите, пожалуйста, в Поддержку и подробно расскажите, что случилось. Это можно сделать по ссылке: vk.cc/ma. Мы вместе внимательно во всём разберёмся и постараемся помочь."
2022-10-30 14:51:05,"Мы не можете отличить артиста от группы? И почему музыка снова платная, не могли сделать что то похожее на Спотифай.",2,Loco “SharpneSSS” Syndicate,"Вы можете в любой момент и на любом устройстве слушать музыку без оплаты. Прослушивание без подписки содержит ряд ограничений. Например, звучит реклама между песнями, а ещё останавливается воспроизведение, если приложение свёрнуто или выключен экран. Снять эти ограничения можно с помощью подписки."
2022-10-30 14:03:33,"Давал шанс раза 3. Сбросил память, кэш, переустановил. Треки переносит по принципу: свежайшие (1-1,5 месяца), затем провал (полный период добавления треков давности до полугода, который отображается в VK, не подгружается в VK Музыку), а затем резко идут треки с давностью добавления год и больше! Не видит их в упор. Из обновления в обновление какие-то новые серьёзные баги, однако устройство одно из последних в поколении. Последний месяц подписки. Жалко, воспоминаний с Boom'ом так много.",1,Eugene Astakhov,"Напишите, пожалуйста, о вашей проблеме в поддержку. Для этого откройте настройки приложения →«Помощь» или перейдите по ссылке: vk.cc/ma."
2022-10-30 13:52:01,Просто ужасно нельзя никак зайти я откуда знаю какой у меня номер телефона а зарегистрироваться невозможно просто ужасно и оставляю одну звезду,1,Хадиджа Ханмагомедова,"Да, это неприятная проблема. Чтобы её решить, нам важно знать детали и провести диагностику. Для этого напишите, пожалуйста, в Поддержку и подробно расскажите, что случилось. Это можно сделать по ссылке: vk.cc/ma. Мы вместе внимательно во всём разберёмся и постараемся помочь."
2022-10-30 13:32:08,👍,4,Олег Анонимный,Благодарим за отзыв!
2022-10-30 13:25:18,"Бред, что в приложении вк, что тут в фоне слушать музыку нельзя! Даже с интернетом. Смысл приложения 0.",1,Alpo,"Вы можете в любой момент и на любом устройстве слушать музыку без оплаты. Прослушивание без подписки содержит ряд ограничений. Например, звучит реклама между песнями, а ещё останавливается воспроизведение, если приложение свёрнуто или выключен экран. Снять эти ограничения можно с помощью подписки."
2022-10-30 12:33:00,"Приложение прикольное, пользуюсь уже 2 с чем то года, но вот не давно появилась проблема с эквалайзером.Он просто не изменяет звук совсем, иногда бывает что звук тише, перезайдешь и все нормально.",4,Дима Придатько,"Дима, к сожалению, через интерфейс отзывов нам с вами будет сложно решить проблему: нужно провести диагностику. Чтобы мы могли помочь, напишите, пожалуйста, в Поддержку и подробно расскажите о том, что случилось. Это можно сделать в приложении (кнопка «Помощь» в меню) или по ссылке: vk.cc/sg."
