time_submitted,review,rating,author_account_name,reply
2022-12-11 22:32:13,What is going on with spotify? It drops after one song. I have tried to uninstall it and reinstall it and still having the same issue. It seems like Spotify has an issue at least three four times a year. About to just go to YouTube music and just drop Spotify. Very frustrating!,2,Jennifer,
2022-12-11 22:29:35,The library of songs is massive and so accessible!,5,Winfield Jung,
2022-12-11 22:25:41,I can't do anything most of the stuff you need premium like is you want to loop a song or play a specific song first.,1,Damian Leyva,
2022-12-11 22:21:29,Gr8❤️❤️,5,Lovemore Okello,
2022-12-11 22:21:28,"after the latest update the app got really messed up. when i open it after some time and try to play the next song it freezes and my only choice is to restart the app. also, the shuffle option isn't working, i select it and nothing happens",1,lumi,
2022-12-11 22:21:20,I love it,5,Natasha Carter,
2022-12-11 22:20:46,I don't want your insights analytics and social features. Just get out of the way and let me play my music.,1,Ivo,
2022-12-11 22:20:08,I can't listen to any of my playlists for more than 1 song used to work all day long I will not be using this app anymore I'll go to SoundCloud.,1,Daniel Newhall,
2022-12-11 22:19:41,Where's my spotify wrapped 👹👹,3,Lacey Dev,
2022-12-11 22:19:10,"First, I have loved spotify for years!! The recent update has issues. It will play whatever song is on the play bar. When the song is over, it stops and the music bar disappears. I have close and reopen it twice to get the music bar to reappear. It will also go to a different part of the playlist. It doesn't remember where it left off. It always did before. Please fix this. Thank you.",1,Cara Eplin,
2022-12-11 22:17:53,They are making songs.... not get songs name correct,1,ANTONY PAUL,
2022-12-11 22:17:51,"When I have the fastest of internet speeds, it still takes forever to load menu's. Why?",4,Matthew Wakhweya,
2022-12-11 22:17:35,"Only shuffle? What happened to turning shuffle off? On occasion I do like to listen to a few albums in a row, in my playlists. Now I have no way to turn shuffle off. It's just shuffle and shuffle with recommended music.",2,Alexander Burrell (CtznSoldier4088),
2022-12-11 22:17:17,"The new update completely borked playlists. Now everytime I'm trying to listen to my playlist in order (I dont like shuffle) it randomly starts to first song in the playlist instead of the next song in the list, and its driving me insane. Tried clearing cache, data reinstalling, still happens. [Old] Genius move removing car view. Lowkey promoting dangerous driving.",1,John Smith,
2022-12-11 22:11:59,Amazing,5,Richmond Ugorji,
2022-12-11 22:11:32,Relaxing and fun,5,Amaka Helen Agu,
2022-12-11 22:09:44,Great Collection of Amazing Music,5,Michael LaFortune,
2022-12-11 22:08:34,Spotify keeps shopping when am listening to my music am paying Spotify ten pound a month premium for me to play my music without ads and if this issue is not solved a will quite Spotify completely and ask for my money bk on ma premium funds as am still paying for my premium even through the hard times am going through with cost of living issues,1,Stephen Robert,"Hey, thanks for the feedback. If you’ve never had Premium before, you should be eligible for our trial. You can also check out other deals by heading over to spotify.com/premium."
2022-12-11 22:08:29,"I decided to get premium to avoid ad interruptions, I use the app a ton so I feel like its worth it. But, lately the app will randomly close or if you are playing music and close the app. The next time you open the app the song will finish but then it will completely stop until you choose something to play.",3,Antonio Mora,
2022-12-11 22:07:53,I'm a premium subscriber linked with a family plan and this app has been force closing EVERY SINGLE SONG! I am going to tell my son to cancel the subscription. I've done 3 updates and nothing helps. Still force closing! Every. Single. Song. My phone is up to date,1,Bethany Didieu,
2022-12-11 22:02:32,Music connects us,5,AnnaKitsun3,
2022-12-11 22:00:26,"After recent update, last playing song finishes and then the app has to be force closed and reopened in order to play again.... not possible when driving!",1,Kaibrya Cooke,
2022-12-11 22:00:13,Good 1000%,5,Erick Chamul,
2022-12-11 21:59:44,"Was happy with this app, did what i needed it to but recently the play bar across the bottom disappears, the music stops playing although the bars can be seen moving beside the track. Tried clearing cache, forcing stop, and shutting phone down and restarting but no joy! It eventually comes back on its own. Very frustrating and i may be pushed to look at other players. Im paying for this app also.",2,It is Me,
2022-12-11 21:59:32,Latest update has completely screwed up the app. Can't continue where I left off when I re open the app.,2,K S,
2022-12-11 21:54:48,"I have been using Spotify for about 2 years now & never had any issues, lately it's been pausing my music all on its own & it won't let me slip the song nor change it, I have to close out the app & go back into it but even then it still doesn't work. I have to usally wait about 20 minutes or so for it to work again but even then it still continues to have the same issue later on.",3,LowkeyLily Offical,
2022-12-11 21:54:35,I don't know what it is but when I close the app and open it up again it's dark like if I got an ad but it isn't showing up. The playlist that is selected won't play unless I click a different one and go back to the first playlist then and only then it will play. It is super annoying and just started recently.,2,London Scott,
2022-12-11 21:54:21,"It's annoying when they play Christmas songs or suggested songs when you're trying to listen to your liked songs Playlist. Other than that, I have no other problems with Spotify and would recommend it.",3,ToyMaster Girl,
2022-12-11 21:53:16,"Newest update is awful. It plays one song and then stops. I pay for premium and it was great until the new update. Now it plays a single song and stops. I use this when driving and it is dangerous for me to have to keep selecting a song while on the road. The shuffle doesn't want to work now and when I open the queue, nothing is there. Thinking about canceling my subscription.",1,Heather Shipley,
2022-12-11 21:50:57,"The new ""enhance"" feature is great, but I want it to stop ""enhancing"" my library when I've turned it off. Had to uninstall and reinstall to get it to stop. Will use the feature next update and see if it's fixed",3,Erik B,
2022-12-11 21:50:28,Thx i can now play my songs while im playin games great app,5,Bryan Gg,
2022-12-11 21:40:10,Amazing audio quality,5,Colby Barker,
2022-12-11 21:38:22,Best of all music app,5,Sunday Benjamin,
2022-12-11 21:33:46,Awesome Experiance... But there is One Bug in the system. Every time I'm Not using it... My Shuffled Playlist just stops Completely with nothing... Please find a way to fix this Problem with your Next Update,5,Ryan Connell,
2022-12-11 21:32:43,"It's a very good App. I am enjoying it, thanks guys.",5,Mouniratou Assoumanou,
2022-12-11 21:28:31,"Idk I this helps but I had 35 thousand minutes on this app,so I'd say I love it",5,ur_ boi,
2022-12-11 21:27:07,A place for fans. I love how well it recommends similar artists to what I love and alerts me to concerts and events in my area.,5,Quinn Rowan (Tathātā Bliss),
2022-12-11 21:26:57,Good,5,Jose Martinez,
2022-12-11 21:24:35,Perfecto 😘🥰,5,Vikky Chris,
2022-12-11 21:23:58,👽🐈‍⬛👽,4,Jaylee Rage,
2022-12-11 21:23:54,Fantastic music selection and easy to use with my Amazon Echo.,5,Jonathan Streufert,
2022-12-11 21:23:48,"I don't mind when random songs come up as I'm listening to my playlist. BUT, can you please go back to my playlist! I create a playlist bc I like to listen to the songs I've added to it. So once you play a song I ""might"" like , please go back to my playlist!",1,Pauline olvera,
2022-12-11 21:23:44,"My entire family listens to Spotify & have been members since it first came out.. We all have our own personal accounts, so my QOTSA & Ramones songs don't get mixed with my Uncle's Coltrane faves or my kid's Lil Peep or FFDP playlists... Everybody wins... & at a reasonable monthly price. Definitely the best music app out there. 🤘😃",5,LaLa,
2022-12-11 21:22:48,"Over all the best premium music app out there. However, since the last update the app has to be open when connected to my truck which makes my android auto wonky. Please fix.",4,Jay Niece,
2022-12-11 21:15:41,Ok langvmagandavang music,5,Maribel Macinas,
2022-12-11 21:15:18,THEY SLAY!!,5,Ruby Bennison,
2022-12-11 21:14:15,"Not working well, after two and three songs, the songs stop playing automatically.",2,Vinit Kumar Sharma,"Hi! Have you tried a quick reinstall? If that doesn’t help, we’d recommend reaching out to our Customer Service at support.spotify.com. Just search “Contact Us”, and they’ll be happy to help."
2022-12-11 21:11:47,My bill isn't due until the 17th but it keeps telling me to update payment if I want ti keep my premium account. I don't understand whu it keeps saying this,2,Andrew Baca,
2022-12-11 21:11:37,"Recent update killed the player when opening the app after closing it. It finishes the song you were listning to, but bugs out after that. Need to start listning to a different, new one to fix this problem. Also won't stop shoving podcasts down your throat, even if you've never listned to one before",2,Diederik Peelen,
2022-12-11 21:10:03,"Without a doubt, the finest restaurant I've ever dined at.",5,Adran Jordan,
2022-12-11 21:08:32,Great,5,Carlos Carballo,
2022-12-11 21:07:59,Please don't add song to our playlists and replay the playlist once its over,1,Karrie Allen,
2022-12-11 21:05:43,Since the last update U can't press play. It struggles to work in the car and sometimes it only play one song then stop its horrible at the moment.,1,KNIGHTERS LIFE,
2022-12-11 21:04:47,I've utilized spotify's playlist building ability it can't be outdone in that regard,5,droy_gee,
2022-12-11 21:02:05,Excellent,5,Ronjie Echavez,
2022-12-11 21:00:55,I find it hard to control the music your playing,4,Olive Wilson,
2022-12-11 21:00:43,My spotify won't even play after the update and I pay for it. Seriously considering canceling and removing it. Not even worth the 1 star I gave it.,1,Maggie LK,
2022-12-11 20:58:18,"Forever Loading, too slow and couldn't play any song. I regret going premium...waste of money",1,Paul Erickson,
2022-12-11 20:58:07,add genesis 1976-1982 you turtle nerds!,1,French Toasted,
2022-12-11 20:54:42,it is constantly pausing and freezing,2,Brooke Nelson,
2022-12-11 20:54:33,music,5,Alexander Harper,
2022-12-11 20:52:16,This is the worst app because when I am playing a next song it is playing a a different song,1,Sherilee Minott,
2022-12-11 20:51:49,Very good I love it very much,5,Verma Ayaan,
2022-12-11 20:51:11,I have been enjoying using the premium version of your app until it just updated now it plays one song and stops. I have to go in to the app and select another song manually. Please fix this issue so it works how it should and so I can listen in the car again.,1,Roxi Walker,
2022-12-11 20:50:34,Why is this app so good?,5,Cris Abel,
2022-12-11 20:48:58,Desde la última actualización se han generado fallas en la app. La app se detiene con frecuencia y se reinicia la play list,2,Angie Tatiana Delgado D,
2022-12-11 20:46:01,"I'm poor so I gotta listen to ads and the Spotify wrapped wasn't accurate and I got 2,000+ playlist of songs I gotta listen to on shuffle",2,Sandy,
2022-12-11 20:42:24,Great veriaty and hits the mark for my mood every time I listen to it. Love it,5,John Whittaker,
2022-12-11 20:41:48,Uhhhhhhhh,5,Xavier W,
2022-12-11 20:41:06,Good enough,5,Majiou Hassan,
2022-12-11 20:40:10,This is great app but it is playing from the start for example perfect then it goes the next song 3 times then goes back to the start please fix this,1,Lorelei Rolfe,
2022-12-11 20:39:25,Easy to use,4,J Mugeni,
2022-12-11 20:37:24,FOLLOW ME ON SPOTIFY DR ZINX,5,DR ZINX,
2022-12-11 20:37:21,Anything and everything!!,5,Matt Leonard,
2022-12-11 20:36:02,Worst experience with the Spotify after every songs i was getting 3ads back to back horrible experience.,1,Riitesh Shah,
2022-12-11 20:35:36,"It's a great music app with a good bang for your buck. My only complaint really is the fact that I can't hide the audiobooks section on the home page. I'm really not interested in audiobooks, yet I can't stop seeing a dedicated section for audiobooks that I can't listen to. It feels like an unskippable ad that clutters up the home screen. I would much rather have the option to hide it. I know this is pretty nitpicky, but it's annoying when I'm already paying to listen to music.",4,Cesar Lopez,
2022-12-11 20:35:25,I love it,5,Alejandro Rodriguez,
2022-12-11 20:35:22,Spotify is great,5,Quimer Mazunda,
2022-12-11 20:31:43,Amazing app. No need to install music on my phone.,5,Jovan van Leeuwen,
2022-12-11 20:30:01,Best Music app for all times,5,SQ 23,
2022-12-11 20:29:51,More add I just hate this app ANNOYING,1,Priya Dharshini,"Hey there! We’re sorry to hear this and we’ll pass your feedback along to the Ads team. For an ad free experience, we’d recommend checking out our Premium plans. If you’ve never had Premium before, you should be eligible for our trial. You can also check out other deals by heading over to spotify.com/premium."
2022-12-11 20:29:33,Like Samsung? Love Spotify? How about combine it? Absolute magic!,5,Maleny Flores,
2022-12-11 20:29:17,"My best choice for relaxation, knowledge and entertainment",5,Sidney Evans,
2022-12-11 20:28:13,Won't play the songs in my playlist instead it play recommended songs. Dog shot app,1,Flamingferet,
2022-12-11 20:27:36,good,4,Harry Mcmullen,
2022-12-11 20:27:32,It's bussin,5,Ethan Belleavoine,
2022-12-11 20:27:22,"After the last update, the app crashes in the middle of playing a playlist. If I listen to sth in the background while reading sth on Chrome, for example, every time I try to go back on the app to change the song it crashes and I lose the playlist. Also, it lags",1,Lorena Ema,
2022-12-11 20:27:00,"100% of the time I connect to Bluetooth or directly via USB, the first song doesn't play. I have to disconnect and then start the Playlist over. Sometimes it decides to stop playing while I'm driving. It's not safe to drive while trying to fix this problem. I'm close to ending my subscription because there are too many issues that have come up in the last 2 years that make driving less safe.",3,Cindy Robertson,
2022-12-11 20:26:25,Works good and plays Tom Macdonald songs without issues,5,José,
2022-12-11 20:26:13,Spotify as a platform is great. Spotify as an app is hot garbage. The Android version of this app is so buggy that I've considered switching to iOS to not deal on it. Recent bugs have included: - Hearting a song doesn't result in the UI actually updating to fill in the heart - Sliding to queue songs (which came super late to Android) randomly doesn't work - Queuing is buggy and will often mangle the queue Spotify really needs to step up its reliability testing.,2,Nikita Ivanov,
2022-12-11 20:23:57,I don't even use Spotify anymore when I don't have premium. The ads are annoying and we all know you have enough money in your wallets to cut off a few ads every now and then. The thing I'm mad about right now is that the song samples are gone?? I like listening to a little clip of a song before I add it to my playlist. And sometimes I just like going through my playlist and listening to the song samples. please add them back,1,ella bullock,
2022-12-11 20:19:59,"Dear Developers, Kindly optimise this app for Android phones with a center or side holepunch camera cutouts, the bar that appears on top when a song is played is extremely extremely annoying. That is my biggest complaint with this app.",4,acousticriff21,
2022-12-11 20:18:37,After the Spotify update it is not playing my playlist. It plays one song then ends unless I reset it. It's awful. I can't drive this way or walk away from it. I have premium and love Spotify otherwise. This has never happened before. Some songs on my list won't play even if I force select them.,3,Stephanie Duval,
2022-12-11 20:17:52,"Pushy podcasts shows and ""new"" music annoy me. Also with owing about 10 devices it means a hundred updates per year! And then there is Faecesbook that is alowed to profile you. Will switch to elsewhere",2,MG,
2022-12-11 20:17:06,Easy to navigate. They should also be a way to reduce the adds,5,Samuel Akende,
2022-12-11 20:15:25,Loving the experience 😄,5,Yagyesh Singh,
2022-12-11 20:13:34,🤟🏼,5,COLLULILLO S,
2022-12-11 20:13:20,One of the best if not the already best,5,Jake,
2022-12-11 20:12:06,"I've been using Spotify for years, both for free and as a Premium user. I'd give it 5 stars if it weren't for a strange issue I've been having recently. My playlists will suddenly stop after a song or two and I have to either change playlists and then switch back or completely close the app to fix it. I was hoping this would get resolve soon but until it does: 4 stars.",4,Kahlemviir,
2022-12-11 20:11:08,My go to!!,5,Steven Ken Kennerson,
2022-12-11 20:11:04,تطبيق يجننننن انصحكم تنزلوهه😢🫶🏻🫶🏻💗,5,BonBon TyTy,
2022-12-11 20:08:16,make it like before this new udpate sucks,1,Simon Song,
2022-12-11 20:08:16,"I am mad, I want to play a song, I click, it gives me a preview then goes back to the song I was listening to, I press the play button for the playlist, it shuffles it and doesn't let me pick the song I want to listen to. this is very annoying, and it worked fine on my other account from before, but now that I've logged into a different one, it gives me random songs.",2,Potatoes Gacha,
2022-12-11 20:07:53,This is a very nice app and a great place to play music from but my music keeps stoping and i have reistalled the app and shut my phone but its keeps stoping and its very very frustrateing,2,Ellie S,
2022-12-11 20:05:36,Good night 🥰,4,Md mahbub hasan,
2022-12-11 20:02:59,Awesome choices of ganre,5,Josephine Hopkins,
2022-12-11 20:00:24,I love spotify i enjoy spotify,5,Malcolm Nowell,
2022-12-11 19:59:46,Horrible since recent update.,2,Chad Gullett,
2022-12-11 19:59:27,Best app for music,5,JOHN CENA,
2022-12-11 19:58:41,Great app,5,Buggie Wizy Africa King,
2022-12-11 19:56:27,After updating it lost the feature of making song shuffle and unshuffle according to our wish. It's always on shuffle mode which is very annoying,1,Deepti Hazarika,Hi! It sounds like you're seeing one of a few changes we've made recently as we're always testing improvements and new features. Let us know what you think over at community.spotify.com.
2022-12-11 19:56:23,It was good what it last. Now I can't see the list of songs and only can skip 6 times per hour and incredibly full of advertising. Not worthy at all watch it and been so limited.,1,Carlos M,
2022-12-11 19:53:54,"(I don't have premium and I'm on mobile.) CONS-The ability to preview songs was removed. There are a bunch of adds. You only get 6 skips per hour. PROS-The amount of music they have is great. The songs they recommend to you are spot on. Spotify has a lot of options, podcasts & shows, audiobooks, biggest hits, popular radio. In all, I would recommend Spotify. The app is nice. However, the little cons build up and get kinda annoying. Overall great app. 👍",3,Hannaw,
2022-12-11 19:52:51,Easy & awesome,5,Dallas Young,
2022-12-11 19:51:32,Constantly says no internet!! It'll play fine for a little bit and even when it seems like we have no internet it'll play perfectly fine. Then when we're in a highly populated Internet with 50+Mbps speeds and 5g it'll just randomly say no internet and stop playing!!! It's sooo frustrating!,1,justin beamon,
2022-12-11 19:51:20,Nice app,5,Moegamat Azhar Bartlett,
2022-12-11 19:48:09,"12/08 update broke playlists. If you stop listening and pickup there later, it plays that one song then gets stuck every single time. You have to go pick another random song somewhere then go back into your playlist. Then do it all over again next time you open the app. Just get the app to work properly then leave it be. For the love of God. Unacceptable. Fix the damn app S20+",1,Kevin Greer,
2022-12-11 19:44:39,"Love this app but in the last week whenever I close the app, when I reopen it I find my queue cleared but the last song played still showing. I have to switch playlists to regain playability and my queue. I am on Samsung S22+. This is extremely frustrating and if it was fixed, it would be 5 stars.",4,Aurora Langer,
2022-12-11 19:44:21,Mai toh mod use karta hu,1,Arsh Baig,
2022-12-11 19:44:08,Wanna break from ghe ad's?,5,Branden Ayala,
2022-12-11 19:39:48,When I try to play a song it always has to be in a playlist and when I play it it shuffles on the playlist on my Samsung,1,Rookma Dusoruth,
2022-12-11 19:38:32,Keeps turning off,2,Leah Duncan,
2022-12-11 19:38:09,So good,5,vinoth. shehan.,
2022-12-11 19:33:56,Nice,5,Prajakta Gaikwad,
2022-12-11 19:32:48,I love this app but these past couple days it's not been working. It won't let me play any of my music straight off the app. I have to tell me Alexa to play Spotify for it to even play. Was there a new update that created some bugs or kinks in it?,5,Cheyenne,
2022-12-11 19:32:06,Great for downloading new music and deleting the downloads as soon as I get bored of the song. This is much more inexpensive and convenient than buying from iTunes or other companies that sell MP3/m4a files. The App does lag sometimes that's why I have it 4/5. It's a pretty good app for people who love music,4,Ahmed Razin,
2022-12-11 19:31:55,It has good music good advertisements and you can listen to music offline with premium 👍,4,Joey Daniel,
2022-12-11 19:31:10,Lately it just doesn't work. I literally have to uninstall and install again each time it does this.,1,liza pena,
2022-12-11 19:31:03,Nice,4,Fz Khan,
2022-12-11 19:29:53,Great music and premium is cheap,5,Joey “Joemama” Davis,
2022-12-11 19:29:12,Its good aap,5,Himanshi Yogi,
2022-12-11 19:29:02,I 😍 loved,5,Benjamin Orengo,
2022-12-11 19:23:57,"Every time I close the app and reopen it, my queue gets wiped out and I have to restart may playlist. FIX IT NOW!!!!!!!!",1,dhcgvv chnchb,
2022-12-11 19:23:39,"I love spotify. Its such a nice app to listen to my music on, but the ads are way too loud. The ads are so loud when i have a playlist at the perfect volume to go to sleep to an ad would play and wake me up🥲🥲",4,sweaty toes,
2022-12-11 19:20:39,Hate ads,1,Thomas Dominic,
2022-12-11 19:19:56,My favorite app!! The one I could not live without.,5,beatriz garnica,
2022-12-11 19:17:47,لسة هاشوف 🤣🤣🤣🤣🤣🤣🤣,5,Marco Samir,
2022-12-11 19:16:43,Great,5,Craig Martin,
2022-12-11 19:16:40,Application is having issues. Some times songs can't be played even if its downloaded. Application is crashing occasionally. If issues presist planning to unsubscribe the premium account.,1,Jithin John,
2022-12-11 19:16:28,Awful and useless app,1,sara gamal,
2022-12-11 19:15:46,i literally cannot preview songs anymore which just makes it harder to add them to other playlists???? fix your app that update was unnecessary and just stupid,1,bruh,
2022-12-11 19:15:36,its good get mjl dig deep song,5,roy anderson,
2022-12-11 19:15:29,the new update is horrible,2,Dunjib The Bogdan,
2022-12-11 19:14:13,I love the app I enjoyed it a lot,5,Nwabar Emmanuel,
2022-12-11 19:12:02,I love this app,5,prabha vs,
2022-12-11 19:11:50,"He people can you get this app fixed, app keeps freezing every time you try to skip a song on your playlist and the only thing you can do is start another playlist which is rather frustrating, this issue is a new one and is ruining the app",3,Mark McMurray,
2022-12-11 19:11:07,Very bad 😡😰🥶🥵,1,Somveer Chhirang,
2022-12-11 19:09:03,"First off, seems like there's commercials after every 2 songs which I'm hearing ads more than I am music. Second, this latest version freezes after resuming music when you first enter a car. I'll start my car, a song will continue where I left off, once its over the app freezes and I have to switch to a different list to keep playing, VERY FRUSTRATING",3,Alex Ortega Jr,
2022-12-11 19:07:32,I use Spotify for everything,5,Kristoffer Gravesen,
2022-12-11 19:05:58,Spotify is using tons of data. It is also connecting to my devices even though permissions and background activity are both turned OFF!! I have a premium acct that I am ready to drop because of this.,1,Debbie Tomlinson,
2022-12-11 19:05:46,I was about to hear music and walk but before I go i downloaded spotify and it won't let me log in and says network problem and too many attempts I give it 2 stars,2,R ?,
2022-12-11 19:03:49,Latest update sucks. It won't save my current playlist and makes me back out of the app completely to restart it. 12-11-22. The most recent update that came out a few days ago is awful. App constantly freezes and restarts.,1,Kevin nutt,
2022-12-11 19:01:23,Superrrrrrrrrr,5,İhsan ÖZDEMİR,
2022-12-11 19:01:06,Good audio according to my bf but if you can't play premium better hope for good ads. You'll find some good products. However there's a glitch where I can't play a Playlist and need to play a different song to be able to play the playlist,4,Nishimiya,
2022-12-11 19:01:01,Love the songs,5,Johan Duran,
2022-12-11 19:00:19,"Why didn't we,Bangladeshi users, get wrapped🙂",1,sakuta_kun,
2022-12-11 18:58:47,"I like Spotify in general and would love to give the app 5 stars, but Spotify connect is so buggy that using this app is a daily frustration. I tend to play music from my phone casted to a variety of chromecast audio devices throughout my home. It's a crapshoot whether it works on any given day. Some days every single cast device just mysteriously appears from my list of options. If I cancel Spotify it will be because Spotify connect literally sucks 1000%.",2,Tim Whitney,
2022-12-11 18:58:42,This app is easy to use and I don't even mind the adds but they are rare and far in between. I love it so much.,5,Mikaelah Chefney,
2022-12-11 18:57:23,The most recent update has caused issues where I can't pick up where I left off in a Playlist after closing the app.i just get a blank screen.,3,Trevor Wells,
2022-12-11 18:55:37,"I always use spotify, its the only thing I use to listen to music constantly. The recent update has made it glitchy though. My liked song usually have categories to separate them, yet the labels blur and murge into each other. At times when I go to play a playlist the song already playing pops up and I have to close the window. Other than the bugs, my only other complaint is that there are too many ads without premium. Which ruins the experience until youre used to it.",4,Mitch Martin,
2022-12-11 18:54:58,"I like the selection okay, not all foreign songs are there, compare to other apps. But I didn't like the glitch it has on my Tesla, it won't load some of my podcasts!",4,Andy Yip,
2022-12-11 18:53:07,Wow,5,Lrdupahar,
2022-12-11 18:52:50,"Every update makes it worse. The format gets less and less convenient, the ads become more frequent, and overall the app becomes less user friendly and more of a money hungry demon that sometimes plays a song.",2,Diego U.,
2022-12-11 18:52:29,It's not allowing me to like anything today and it's stressing me out.,3,Skylar Daniel Saunders (SunnSkullDream),
2022-12-11 18:51:42,My music go to,5,CATHERINE WARRINER,
2022-12-11 18:49:52,Pretty good,4,Levi Lanson,
2022-12-11 18:49:39,Very good ☺️,5,Ali hamza Shah,
2022-12-11 18:46:13,I love this app.,5,Karen Cedar,
2022-12-11 18:45:28,"I love spotify and i use it all time everywhere, it has a few bugs but overall worth of money!",4,taistelu banaani,
2022-12-11 18:45:22,Good,3,Mr Sudhan,
2022-12-11 18:41:05,Great app,5,Edwin Santos,
2022-12-11 18:40:51,I'm in love with this app! Felt like his app is gonna be permenant on my mobile bcz without spotify app my mobile phone is incomplete!:) Thankyou for making this beautiful app♡ this app is also saved many people's lives so it deserve 5 stars❤,5,Diyaa,
2022-12-11 18:39:15,Love the variety of me sic an playlists!,5,Desi Marquez,
2022-12-11 18:37:56,A perfect music App,5,Agus Susanto,
2022-12-11 18:37:15,I use this app every day. Thank you for bringing back the scroll bar!!,5,Austin Fisk,
2022-12-11 18:37:03,Good Tiger,5,Begin to sucess,
2022-12-11 18:34:02,Very annoyed apps,1,Usman Abdullahi,
2022-12-11 18:32:45,relly very good 🥰❤😍,5,Fatma Ibrahim,
2022-12-11 18:29:48,"I'm a premium user and I love the app. But for the past one week, It has been showing 'no internet connection' and my network is very good. Please fix this.",5,mairo,
2022-12-11 18:28:28,"It was a halfway decent app, but recently its been really buggy. Once a song finishes, the time will just keep going, so it'll show that I'm 5 minutes in to a 3 minute song, and I can't play anything else when it does this, so you have to exit out and go back in. Also, the ads were bearable before, but now there are way too many. Every 2 songs there's anywhere from 1 to 3 ads, each around 30 seconds long",2,Marcus LaCroix,
2022-12-11 18:28:18,Perfect until the latest update! Plays one song and freezes! Won't skip forward or back! Rating will go up if this is fixed! For £13.99 a month I expect it to work.,1,Paula J,
2022-12-11 18:26:56,"Good and free, which is good also 😜",5,India Charley,
2022-12-11 18:26:15,Too many commercials,2,Trevo Studen,
2022-12-11 18:25:16,"The Spotify Android experience continues to worsten. Streams constantly pause and switch audio output for no apparent reason. Searches are ridiculously slow, even when the song or podcast you're looking for is saved offline. Listening progress in podcasts will randomly rewind to the beginning. Don't get me started on the numerous bugs on the desktop/webapp. Cancelled my premium as soon as my student discount ended. Spotify has never been worse as a service.",1,Avi,
2022-12-11 18:22:02,Been glitching recently. Sometimes audio playback will stop. And then clicking the play button on a playlist won't work until I click on a song within the playlist.,3,Roshan Jacob,
2022-12-11 18:19:12,I freakin love it,5,Tanvi Bansal,
2022-12-11 18:18:46,"The app just decided it does not want to work, I press on the button on my Playlist and it doesn't work and the 1000 ads every song",2,איליי ז'ורנו,
2022-12-11 18:16:58,This is the best app I have used,5,Usman Tareen,
2022-12-11 18:15:54,It stops working randomly even when im fully connected to my wifi and I have full bars and have restarted my phone. Please fix this,2,RebelChick 42,
2022-12-11 18:15:45,I selected my liked songs to listen to and there's songs playing that I've never even heard of before. I also pay for premium for a more seamless listening experience and I'm not really getting that.,3,Kristen Johnson,
2022-12-11 18:14:06,I like 🙂😃🙂😀,5,Michael Roberts,
2022-12-11 18:13:49,The App used to be great. Lately it is so ridiculously flawed I'm not even sure why I'm paying for premium anymore. To keep things short it simply doesn't function. Too much frustration for what its worth.,1,Lakota Valdez,
2022-12-11 18:12:42,Good stuff,5,Zack Spiker,
2022-12-11 18:12:34,Great experience,5,Saeed Saeed,
2022-12-11 18:10:57,Nice app for music lover,5,Deepak Khare,
2022-12-11 18:09:29,Its just an amazing music application where allows me to discover new either recalls an old memories that I aim to retain.,5,Chris Yustian,
2022-12-11 18:08:33,I pay monthly for premium. Recently this app has been randomly pausing in my playlists. Especially while i'm in my car. It's an actual safety hazard. I have to close out the app multiple times and it still doesnt work. Please update the app. I'm not the only one experiencing this.,1,oliver,
2022-12-11 18:08:32,"I personally have loved Spotify since the beginning! I have felt it has had a better variety of artist over a***e music lol .. premium is where it's at though, downloading the music before a long drive is great because it will play in areas where you don't have service!",5,Aden Rose,
2022-12-11 18:08:27,"Clunky interface, always having issues",2,Ryan Dahlberg,
2022-12-11 18:07:32,I am not able to log in via phone number..,1,khetaram legha chaudhary,"Hi! We’d like to get some more info about this. If you have the time, give our Customer Service a shout. You can find them by heading to support.spotify.com and searching ""Contact us""."
2022-12-11 18:07:28,Poor user experience. App glitches when paused. It's glitches when you switch speakers. It glitches when you change a song from a different device. Spotify is better on iOS but horrible on Android,1,Duran Spence,
2022-12-11 18:06:45,🤠🤙,5,Priscilla Longoria,
2022-12-11 18:05:47,Love the podcasts 👍🏼,5,Karen C,
2022-12-11 18:03:58,What is going on with Spotify?!?! Everytime I go to skip a song it does go to the next song but then theres a small square popping up on the side and when I push the play button its not working so I have to keep uninstalling and reinsalling the app. Fix whatever problem this is ASAP!!!,1,Tanya Topka,
2022-12-11 18:02:26,I hate to hear add while listening to songs,2,Gяคหd Mครтεя,
2022-12-11 18:01:14,Good,5,Aries Cordero,
2022-12-11 17:58:33,Kiiddu app ann uff 😍👣,5,Fathima Risvana.p,
2022-12-11 17:57:49,"I love Spotify, I use this app everyday and it takes my mind off of stressful moments. One thing I don't like is that the ads are really long and there is a lot but other than that Spotify is my number 1 app and I could never EVER part with it. It has every song I'm looking for.",5,Lucy Chel-St. Pierre,
2022-12-11 17:56:59,Latest update has broken playlist playback! Green play button doesn't work anymore and playback often stops after just one song. Please fix!,2,Frank Wolthuis,
2022-12-11 17:56:49,This app best for listening song and with lyrics 😍😍😍,5,Ayush Dudhane,
2022-12-11 17:54:26,It's just the best music app I've ever used,5,Favour Edoghotu,
2022-12-11 17:54:08,Very nice,5,Naveen Shraff,
2022-12-11 17:53:36,Supperp💫🤟👍🤗 The best music app 🥳💫,5,Srina Mani05,
2022-12-11 17:53:23,I love the app but every two episodes of podcast or songs or in middle them and I restart the app.,3,Edwin Sanchez,
