time_submitted,review,rating,author_account_name,reply
2020-08-12 13:22:19,Ахуенная програмка,5,Рустам Дюсембаев,🤗😏🤗
2020-08-12 06:56:43,Most loved audito stream app.,5,Ion Coada,
2020-08-12 05:07:01,"Без интернета нельзя перейти в оффлайн режим, музыку не послушать",1,hucph]b ubbabut,"Павел, пожалуйста, напишите нам через форму обратной связи. Чтобы найти её в приложении, нажмите на значок шестерёнки в верхней строчке меню → «Написать разработчикам» → выберите подходящую тему обращения. Это поможет нам получить полезную техническую информацию и помочь вам."
2020-08-11 16:04:39,"До этого был дизайн, где, например, на главной странице доступ к сгенерированным поейлистам был реализован с помощью карусели названий, а пунктов в нижнем меню было четыре. Теперь же вернулся старый дизайн, с привычными поейлистами по порядку на главной странице и пятью закладками внизу. Интересно, почему он вернулся и можно ли включить обратно новый.",5,Ванильный Ихарь,"Да, это особенность последнего обновления 🙂 Но мы обязательно подумаем о вашем пожелании, спасибо."
2020-08-11 15:42:33,Best,5,Polat Alemdar,✨🤗✨
2020-08-11 12:11:15,Все работает хорошо,5,артем филиппов,
2020-08-10 11:02:23,Great service.and excellet selections.,5,Ramani Ps,
2020-08-10 08:56:39,Good app,5,Yerkebulan Nurbek,
2020-08-08 11:16:47,"🎵Помни, Симба!🎵 🎵Поооомни.....🎵",5,Великий Прикалёль,
2020-08-08 08:11:17,"Yandex have created a very nice product and a an actual concurrent to Spotify. With Yandex plus sub this service is just amazing. I didn't know I have this subscription, it turned out accidentally, when I was discovering my KinopoiskHD app. Yandex, you probably need to notify your users better about what opportunities they have with their subscription :)",5,York Nofname,
2020-08-08 07:49:35,Одлична!,5,Matija Losic,
2020-08-07 21:15:32,"Купил наушники honor magic earbuds Яндекс музыка имеет с ними просто посредственный звук С Ютуб гораздо лучше, подписка включена",2,Sergey Sharin,"Сергей, напишите нам, пожалуйста, через форму обратной связи в приложении: нажмите на значок шестеренки в верхней строчке меню → «Написать разработчикам» → выберите подходящую тему обращения. Так мы получим всю необходимую техническую информацию и сможем найти решение проблемы."
2020-08-07 08:44:32,Удобная система поиска. Музыка на любой вкус.,5,Natalie Shevchik,
2020-08-07 08:31:12,"Все замечтально, но в мобильном приложении невозможно (или я не нашел, хотя ВСЕ истыкал) менять порядок песен в плей листе и это очень критично. Upd. Больше года не могут добавить перемещение треков на андройде, за это убираю еще 1 звезду.",3,Sv1net,"Леонид, постараемся порадовать в будущем. Но сориентировать по срокам пока не можем."
2020-08-07 07:39:54,В какой-то момент рекламы стало значительно больше! Зашёл в приложение - послушай рекламу. Послушал один трек - послушай ДВЕ рекламы подряд по 30 сек. Послушал ещё пару треков? Послушай ещё две рекламы.,1,Konstantin Chukharev,"Константин, количество рекламы скоро будем сокращать. Вы можете воспользоваться пробным периодом, если ещё не пользовались. Вам станет доступен весь функционал без всяких ограничений :)"
2020-08-06 21:44:33,Great playlists!,5,El Grandfathermagic,
2020-08-06 10:57:39,Как мне отсортировать треки в плейлисте? Вы вообще продумывали работу со списками? Как мне удалить сразу несколько треков?,3,Данил Рахманкулов,"Данил, сейчас такой возможности нет. Но мы обязательно об этом подумаем, спасибо!"
2020-08-06 09:43:19,"Раньше пользовался Яндекс музыкой, попробовал спотифай, но там нельзя дислайкать песни и радио подбирает треки гораздо хуже. Вернулся в Яндекс, доволен :)",5,Eugine Vatanuki,
2020-08-06 08:26:29,"Добавьте, пожалуйста, иностранные подкасты, возможность ставить подкасты на ускорение, глобальный и по странам чарт песен, возможность перематывать песни в режиме ""радио"", и ещё очень хочется, чтобы появился режим ""караоке"". И тогда это будет идеальный музыкальный сервис. Очень надеюсь, что данные улучшения будут добавлены в ближайшее время. Спасибо!",3,Владимир Баханов,"Владимир, записали пожелания, спасибо! А ещё вы можете делиться идеями по развитию сервиса на форуме — yandexmusic.userecho.com. Другие пользователи смогут обсудить и поддержать их. От популярности пожеланий возможность их воплощения в жизнь :)"
2020-08-06 07:07:47,"Меняю отзыв. Благодаря демо-периоду оценила полнофункциональную версию, подкасты, плейлист Алисы. В итоге купила семейную подписку. В планах колонка, чтобы засыпать под шум моря и собрать свой умный дом. Спасибо",5,A Google user,"Без подписки Вы можете слушать плейлист дня - список рекомендованных специально для Вас треков - и подборки.

Полный доступ ко всем функциям Вы получаете при оплате подписки."
2020-08-05 11:51:11,"Товарищи дорогие, я бы поставил все пять звезд, если бы приложение умело брать в плейлист файлы с устройства без ""импорта"" калечного и треки из онлайн-базы одновременно, как умеет Play Music. Еще неплохо бы на домашнюю странице плейлист выводить иметь возможность, а не предлагаемое сплошное. Прошу сделать две эти возможности.",2,Sergey Egorov,"Сергей, спасибо за пожелания, записали к себе! Кстати, другие предложения о новых функциях можно оставить здесь — https://yandexmusic.userecho.com. Это копилка классных идей от наших пользователей. Не стоит забывать голосовать и за другие предложения на этом сайте, ведь чем они популярнее, тем больше вероятность их воплощения в жизнь :)"
2020-08-05 11:27:21,"Great music player, easy to use, at a very good cost. Easy to add to favourites, download, see the lyrics, explore new songs. Been using it for more than a year.",5,Irina Kaiser,
2020-08-05 07:21:27,"Регулярно пользуюсь приложением, оформил подписку, свои 200р в месяц отбивает с лихвой",5,Maksim S,
2020-08-04 20:51:21,Spotify лучше,1,Paul Kuzmenko,"Забрали пожелания, спасибо! А ещё вы можете оставить свои идеи по развитию сервиса вот здесь — yandexmusic.userecho.com. Это место, где мы собираем классные предложения от наших пользователей. От их популярности зависит возможность реализации той или иной функции. Так что не забывайте голосовать и за понравившиеся предложения других пользователей."
2020-08-04 13:46:50,👍👍👍,5,Nino Chumburidze,
2020-08-04 10:12:10,👍,5,Victoria Karimova,
2020-08-03 14:36:05,Good,5,Анастасия,
2020-08-03 06:17:21,"Its not available in the United States. This app is supposedly "" high quality "" like tidal I really wanted to try it 😢 😿 😭 ill update once its in us",1,Fernando Nunez-Dominguez,"We are available without a subscription in a limited number of countries. USA, unfortunately, is not included. But you can write to us in the feedback form on our website. We will add 3 days for your account and you will have the opportunity to test the app, subscribe and use it worldwide 🌎"
2020-08-03 04:19:09,Good,5,Parviz Alizade,
2020-08-02 12:23:24,Overall good app but I don't understand why I should have Internet connection activated if I want to listen downloaded tracks?,4,Marat Safiulin,You can listen to downloaded songs without the Internet. This feature is available when you subscribe. And these tracks are here: «my music» → «downloaded tracks» :)
2020-08-02 09:05:05,Наличием советских хитов в отличном качестве особенно порадовали! Шикарные плейлисты. Так держать!,5,Валерий Гуменюк,
2020-08-02 06:18:22,"Ужасный интерфейс. Попытался ввести промокод, всплыло сообщение, что надо через веб версию. Попытался ввести в веб версии, перекинуло в приложение, где был исчерпан лимит попыток ввода. Просто издевательство. В веб версии слушать ничего невозможно, т.к. все время всплывают раздражающие сообщения о небходимости установки приложения.",1,Andrew Kakareka,"Сейчас веб-версия действительно может быть недоступна без подписки. Мы рекомендуем слушать музыку именно в приложении. Оно оптимизировано и идеально подходит для того, чтобы наслаждаться любимыми треками, подкастами и аудиокнигами. По поводу промокода напишите нам через форму обратной связи на сайте: «Справка» → «Служба поддержки». Будем ждать!"
2020-08-01 13:25:46,Best app for listening music!!!,5,Suren Simonyan,
2020-08-01 07:48:59,Zuper,5,sputnik sadykov,
2020-08-01 07:01:22,I give it two stars because it's not available in different countries,2,howardo,"Please write to us using the feedback form on our website https://music.yandex.ru to do this, scroll to the end of the page and click help. In the left menu, select ""support Service"" and the subject of the request. We will add days so that you can subscribe and use the app anywhere in the world :)"
2020-07-31 19:16:51,"Приложение очень понравилось тем что специально для меня ИИ создаёт плейлисты, основываясь на моих музыкальных предпочтениях. Благодарен разработчикам. Нахожу для себя новых исполнителей",5,Владислав Кравец,
2020-07-31 16:05:03,"Great music app, at very accessible price. PS: I would like on radio stations to have the possibility to go to previously track",5,Promovgram IG Live Stream Tools,
2020-07-31 14:42:53,Приложение очень нравится. С подпиской на плюс вообще отлично. Было бы ещё лучше если бы появился таймер для выключения (для сна),5,Fanis Khamidullin (FaNiska),
2020-07-31 09:40:47,Cool!,5,Nick,
2020-07-31 08:58:09,Мне нравится,5,Western Eastern,
2020-07-31 08:43:08,"Неудобное. Рекламирует другие приложения яндекса даже при наличии подписки. Жадному яндексу моих денег мало, надо еще и рекламу показывать.",1,Pavel Egorihin,"Павел, уточните, пожалуйста, о какой рекламе приложений идёт речь?"
2020-07-31 06:42:32,С выходом спотифая неплохо бы сделать в три раза меньше рекламы и больше пропусков в час. Вашему приложению до него далеко а сложностей создаете даже больше,1,Alex Chernyaev,Спасибо за отзыв. Подумаем о сокращении рекламы.
2020-07-31 06:04:16,Nice app!,5,Vic,
2020-07-31 04:38:25,Quite ok,5,Rick-D Raynolds,
2020-07-30 21:16:16,Great sound quality; good to have an opportunity to listen offline.,5,Eugene Borovik,
2020-07-30 19:00:45,Удобно и не шагает т.д,5,aleksey kim,
2020-07-30 10:22:09,Верните старую иконку Эта выглядит максимально убого,1,Виктор,"Виктор, новая иконка — это пока только эксперимент. Спасибо за отзыв, учтём его при подведении итогов!"
2020-07-29 18:10:51,Great player music!,5,Gamer YouTube,
2020-07-29 17:13:36,Excellent 👌,5,Evgeniy Danilchik,
2020-07-29 16:59:32,"Музыка - без претензий. Интерфейс новый - оторви и выброси. Весь начальный экран занимает ""My broadcast"", который мне не нужен, без возможности это перенастроить. Зато найти ""Playlist of the day"" теперь невозможно вообще. Попасть в настройки - тоже задача нетривиальная. В общем, неплохой алгоритм подбора музыки с интерфейсом, который сводит всё к нулю. Платная подписка. Samsung S8.",2,Daniil Komarov,"Услышали вас, спасибо! Кстати, все мысли свои мысли можно оставить вот здесь — https://yandexmusic.userecho.com. Если одна из тем получит много голосов, мы обратим на неё особое внимание и реализуем при возможности ✌"
2020-07-29 15:42:32,"Открыл приложение и сразу заплатить предлагают. И больше ничего. Ни триала, ни демонстрации, ни бесплатного исполнения с рекламной",1,Стас Попов,"Стас, для новых пользователей у нас есть бесплатный период. Подключайте его и наслаждайтесь любимой музыкой 😉"
2020-07-29 14:58:53,"Приложение лучше, чем у Спотифи. Неплохие рекомендации. Всем остальным хуже.",5,zim,
2020-07-29 11:38:13,"Плохой выбор музыки, нет слишком многих исполнителей или треков. Из плюсов только радио, да и то не отличается разнообразием и иногда глючит, пропуская русскоязычную музыку, несмотря на настройки. Навязывают приложение на win 10.",1,Jack MacMillan,"Если вам не хватает каких-то песен, напишите нам, пожалуйста, об этом из приложения: «Настройки» → «Написать разработчикам». Постараемся договориться с правообладателями, чтобы добавить их на сервис. Там же вы можете рассказать о рекомендациях, чтобы мы всё проверили. А приложение всегда можно удалить :)"
2020-07-29 06:12:19,"I did not liked, its need subscribe then bla bla bla, for music so many free apps why i need pay every month. Listen music without internet its not benefit. I do not recomnded this app ! You will lost your time.",1,Davit Qarseladze,We only provide licensed content that we purchase from copyright holders. We would be happy to make it free if we could. But we have a free period when listening to music is unlimited. It is available to all users and allows you to evaluate all the interesting features of our service.
2020-07-28 21:47:59,"делают - делают, а чего делают - неясно. ударились в подкасты зачем - то, до сих пор нет функции "" прослушать позже "" и "" добавить в очередь "", я до сих пор не могу изменить расположение своих треков в плейлисте. вроде это должно было уже давным - давно появиться, а всего выше перечисленного никак нет. куда делся эквалайзер? с ним так хорошо жилось! зачем он теперь в настройках, если раньше он был прямо под рукой с открытой песней? ребята, задумайтесь! вы куда - то не туда свернули!",2,Dad Viper,"Сергей, спасибо за неравнодушие! Обязательно постараемся порадовать вас новыми функциями, только точных дат назвать пока не можем. А расположение эквалайзера обсудим с командой."
2020-07-28 20:07:58,"Приложение в целом хорошее, но есть 2 недостатка. Пользуюсь давно, больше 4 лет. 3 из которых учил Я.Музыку на своём Iphone SE. Но он приказал долго жить. И доступа к тем настройкам Я.Музыки, что у были, нет. А они были хороши. Год назад я перешел на андроид, и не смог перенести настройки. В итоге имею аккаунт с сомнительными настройками. В поддержку писал, но ответа нет. А вторая причина проще, нельзя добавлять песни следующими в радио. В отличии от Spotify. Лайк, если дочитал!",4,Ivan Vyazov,"Иван, спасибо за отзыв! Постараемся порадовать вас очередью воспроизведения в будущем, но точных сроков назвать не можем. А если вы уже обращались в поддержку, пришлите нам, пожалуйста, сюда номер вашего обращения. Мы его найдём и постараемся поскорее вам ответить."
2020-07-28 18:51:50,"Новая иконка ужасная! Но приложение отличное, очень приятный интерфейс. Приятно пользоваться этим приложением.",5,Александр Жеребцов,
2020-07-28 13:29:43,Can you set the previous app icon ? :),5,Par7ival,
2020-07-28 10:45:19,Ахуенна братан ахуенно!!!!!!,5,BARSIK,
2020-07-27 14:48:43,It is a wonderful app for listening music,5,Asror Xayriyev,
2020-07-27 13:32:52,So far the best music app in Android. Also recommend the family plan.,5,Dave Vas,
2020-07-27 09:07:24,💪💪💪,5,Anton Kudryavtsev,
2020-07-27 08:05:15,Not bad,4,Alexandra Lobodenko,✨🤗✨
2020-07-27 07:48:58,"Стало реже ""отваливаться"". Появилась опция ""добавить в очередь"". Теперь очень неплохо!",5,Aliaksei Zhybul,"Проверьте, пожалуйста, что в разделе «Приложения», Яндекс.Музыке разрешена фоновая активность, а экономия энергии отключена. Если это не поможет и проблема остается, напишите нам через форму обратной связи в приложении: «Настройки» → «Написать разработчикам». Мы получим техническую информацию и будем разбираться в причинах ошибки."
2020-07-26 21:20:28,"The fucnctions it lacks for 5 stars (for me): 1. ""Play next"" and ""Add to queue"" buttons. I want to be able to create playlists ""on the fly"". 2. I am not able to sort ""my"" artists in alphabetical order. It seems strange.",4,Konstantin Lezhnev,"Konstantin, thanks for the feedback! We will try to take it into account in further work on the application."
2020-07-26 06:57:46,"Прекрасный звук, ежедневная подборка, но как всегда у Яндекса что-то не так с дизайном. И ещё хотелось бы видеть количество прослушиваний у песни.",5,Марат Ганиев,
2020-07-25 22:05:24,"с недавних пор сайт перестал работать на мобильных, и вы посылаете использовать приложение, которое не имеет бесплатной опции вообще. 3 месяца бесплатно - это маркетинг. это не считается. я пользовался музыкой на мобильном очень редко, несколько раз в неделю в машине, а с этим короновирусом и того реже. я готов иногда слушать рекламу, но не хочу платить постоянно 160р за услугу, которой пользуюсь 5 - 6 часов в месяц или может быть вообще не воспользуюсь в этом месяце. Spotify более подходит",3,Alexander Chervyakov,
2020-07-25 16:32:55,Very useful application,5,Aleksandr Kolesnik,
2020-07-25 11:54:11,great music streaming app,5,Dee Riley Hammond,
2020-07-25 09:05:53,Great app and great service,5,Mark Zuk,
2020-07-25 05:21:07,Absolutely impossible listening for free,1,Bir Arzu,"At the moment there are more than 60 millions of tracks in our collection, and all of them are licensed, so it is impossible to broadcast them for free. But we can make the cost as low as possible, and offer full access to the record library of the service to our users. Besides, we have a free trial. Try it and tell us about your experiences."
2020-07-25 04:59:59,I was using your app and had curated my own playlist but when I came back later it said this app wasn't available in my country.,2,Leonard Durecki,"Please write to us about this using the feedback form on our website https://music.yandex.ru. To do this, scroll to the end of the page and click the ""help""button. In the left menu, select ""support Service"", and then select the appropriate subject for the message.We will help you)"
2020-07-24 18:07:49,"При подключении блютуз наушников звук все равно идёт в динамики, получается перенаправить со 2го - n-го раза. Наушники Sony wh-1000xm3",3,Ilya Stef,"Илья, нам нужно получить техническую информацию (логи устройства). Отправить их несложно, они прикрепятся к письму, если вы напишете через форму обратной связи в приложении. Чтобы это сделать, нажмите на значок шестерёнки в верхней строчке меню → «Написать разработчикам» → выберите тему. Это поможет нам выявить ошибку и разобраться в ситуации."
2020-07-24 17:15:51,Нравится),5,Евгений Якушин,
2020-07-24 17:14:56,"Привет разработчики яндекс музыки, очень каяественное приложение, спасибо. Но есть проблема потери стейта. Я говорю о том что если я не слышаю музыку она у меня на паузе, то у меня просто теряет трек который я слушал. Это происходит через какое-то время. То есть 1. я включаю музыку 2. ставлю на паузу 3. спустя некоторый срок времени, трек который я слушал просто пропал Как буд-то я и не слушал музыку вовсе. Спасибо за внимание!!! UPD от 24.07.2020: Все давно уже починилось, спасибо!",5,Sam Bulatov,"Сейчас присутствует проблема с работой на устройствах Samsung. Чиним это. Попробуйте, пожалуйста, отключить режим энергосбережения, а также разрешить приложению фоновую активность. Если проблема остается, напишите нам из приложения: «Настройки» → «Написать разработчикам»."
2020-07-24 16:38:06,Отличный сервис с массой преимуществ над конкурентами),5,Сергей Морозов,
2020-07-24 11:11:37,"Ребята, старый логотип с нотой был лучше! Наушник не смотрится!",5,Георгий Чеботарёв,
2020-07-24 10:03:08,"У меня оформлена подписка Яндекс плюс, чтобы не было рекламы. Но Яндекс решил, что можно вставлять рекламу подкастов. Если так дальше будет, то перейду на Spotify, это полное неуважение к своим пользователям",1,Александр Монаков,"Александр, благодарим вас за ваше мнение! Обязательно об этом подумаем."
2020-07-23 20:05:24,"Хорошее оформление. Широкий выбор музыки. Интересные подборки каждый день и по темам. Много подкастов. Может работать офлайн. Из минусов: хотелось бы видеть внятную инструкцию, что есть в приложении и как это искать. Отдельный минус приложению - поиск. Если треки ещё искать можно, то подкасты приходится листать до достижения желательно го результата. Поэтому звёздочку скинула.",4,E G,"Елена, благодарим вас за обратную связь! Обязательно подумаем насчёт ваших замечаний по работе сервиса 📝"
2020-07-23 14:06:43,Good,5,Anatoly Neljubin,
2020-07-23 12:35:28,"Неплохое приложение, теперь можно добавить трек в текущий плейлист. На компьютере есть возможность включить функцию ""радио"", когда плейлист кончается, на телефоне тоже было бы круто видеть ее",5,Илья Халиулин,
2020-07-22 17:11:57,"Яндекс Музыка 🎶 классно подбирает музыку под вкус, стиль и жанру. Нужно искать музыку под своим вкусом и все. Без проблем тебе откроет глаза в плейлист ""Дежавю"", ""Премьера"", ""Плейлист Дня"" и конечно же ""Тайник"", еще можно создать собственный плейлист. Минусы и плюсы есть. Во первых я хочу ваc предупредить что разработчики через подписки они делают upgrade ⬆️. Из минусов - Ограничения! Очень хочу чтобы убрали ограничения. Плюсы очень много +можно скачать трек +есть HQ +удобная поисковая.",5,Abdumalik Uali,
2020-07-22 13:55:40,Удаляйте и ставьте бесплатный Spotify (используют по всему миру).,2,ivan Smirnov,
2020-07-22 09:07:33,"Пол-царства за тексты песен! Боже, пожалуйста! Можно даже не следящие, как в эпл мьюзик, а обычные, но очень хочется!) В Веб версии по нажатию кнопки они подгружаются из интернета и есть) хочется и в приложении такого) очень-очень! А, Господи, нашла их!) Прям запрятаны они очень) но хорошо, что есть. Если сделаете отдельную кнопку для них под треком - цены вам не будет. Реально!",4,Tanya Trushina,"Таня, тексты действительно есть, но только в меню. Спасибо за идею, записали к себе! А ещё вы можете оставить свои идеи по развитию сервиса вот здесь — yandexmusic.userecho.com. Это место, где мы собираем классные предложения от наших пользователей. От их популярности зависит возможность воплощения в жизнь :)"
2020-07-22 07:48:22,"Приложение отличное, давно им пользуюсь, но после последнего обновления приложение вылетает (раньше такого не было). При этом вылетает только оно. Надеюсь, следующее обновление исправит ситуацию.",4,Anna Protsenko,"Анна, пожалуйста, напишите нам через форму обратной связи. Чтобы найти её в приложении, нажмите на значок шестерёнки в верхней строчке меню → «Написать разработчикам» → выберите подходящую тему обращения. Мы получим полезную техническую информацию и сможем помочь вам :)"
2020-07-21 19:31:42,"Новая иконка ужасна, верните старую. Я не фанат airpods, почему я должен смотреть на них на экране своего телефона?",1,Pavel Poplavskis,"Павел, спасибо за отзыв, подумаем об этом."
2020-07-21 08:48:41,"Всё хорошо, только сделайте пожалуйста функцию поиск для сохранённых треков!!! Очень не хватает.",4,Javohir Kamilov,
2020-07-21 05:50:04,Please add Android Auto support,4,Dionysis Lorentzos,Thanks for the feedback! We will try to take it into account in further work on the application.
2020-07-20 18:49:58,Songs need to stream completely to download. Otherwise it's just loading and loading not finishing download.... any fix?? (Are you preparing to launch in india?? ),1,Muhammed Basil E,Thanks for your feedback! We'll think about it. We cannot say anything about India yet.
2020-07-20 17:29:31,Гуд,5,Almas Kitapbayev,
2020-07-20 16:47:42,Не работает - закачанные треки не скачиваются в приложении.,1,Alex Voytekh,"Алекс, напишите нам, пожалуйста, через форму обратной связи в приложении: нажмите на значок шестеренки в верхней строчке меню → «Написать разработчикам» → выберите подходящую тему обращения. Так мы получим всю необходимую техническую информацию и сможем вам помочь."
2020-07-20 15:06:27,Spotify - Hi! Яндекс - прощай,3,Александр Лужанин,
2020-07-20 13:23:44,"Вовремя спотифай подъехал. Мало того, что Яндекс.Музыка стала Яндекс.Подкастом, так еще и лого испортили :(",2,Tural Gurbanov,"Турал, да, мы планируем сделать это в дальнейших версиях."
2020-07-19 10:18:55,"В целом всё устраивает, правда хотелось бы для себя статистику прослушиваний, сколько часов я слушаю, кого больше всего и т.д(не скажу что это полезная функция, но как любителю позырить в цифры интересно)",5,Adil' Zhursin,
2020-07-19 10:03:05,Вы не загрузили музыку и собираетесь слушать онлайн? У вас НЕ ИДЕАЛЬНОЕ интернет-соединение? Помашите ручкой своей музыке :(,3,Анна Веселова,"Анна, напишите нам, пожалуйста, через форму обратной связи в приложении: нажмите на значок шестеренки в верхней строчке меню → «Написать разработчикам» → выберите подходящую тему обращения. Мы получим техническую информацию и сможем разобраться в вашей ситуации."
2020-07-19 10:01:38,Подборка песен супер,5,Roman Gogolev,
2020-07-19 09:11:11,"Слабовато. Совсем, если сравнивать с спотифай небо-земля. Подбирает я муз так себе, даже хуже дизера. Единственное, за что одну звезду можно поставить это за станцию персональную, без нее можно было бы забыть вообще про слово ""персональная подборка"". Удачи вам яндекс муз, может придумаете лучше споти, и снова к вам вернусь с распростертыми руками. Luck!",1,dorkly rus,"Жаль, что вы нас покинули 🙁 Вы можете написать нам о подборках из приложения: «Настройки» → «Написать разработчикам». А мы посмотрим на вашу ситуацию и обязательно поможем с рекомендациями. Но надеемся, что вы к нам вернётесь, потому что впереди будет много нового и интересного на сервисе!"
2020-07-19 05:52:33,Awesome. Keep it up.,5,Bokhodir Turaev,
2020-07-18 16:32:51,"Ужасная новая иконка, верните старую",4,Rustam Anvarov,"Подумаем над этим, Рустам! Пока что это только эксперимент :)"
2020-07-18 15:17:59,Too f** much useless podcasts. remove that s*** pls,1,Denis Bavykin,
2020-07-18 15:16:45,"Понизил оценку, слишком сильно стали форсить подкасты, ещё и уродливую иконку сделали. Спасибо, что испортили МУЗЫКАЛЬНОЕ приложение.",3,Владимир Паньков,"Владимир, спасибо за ваше мнение! Обязательно это учтём."
2020-07-18 14:43:08,Хорошее приложение для музыки.,4,Иван [Z],"Спасибо, рады это слышать! 🤗"
2020-07-18 14:21:54,"When I first opened the app I noticed that I have to start a three month free trial and after if I want to continue I have to pay 169 rubbles, why won't you guys create a free service option where people listen to music and that every 30 minutes there's an ad break like on Spotify??? That would be more valuable, respond to this comment!",5,One Leaf,
2020-07-18 10:28:37,Awesome app for music,5,Artur Zhilinskiy,
2020-07-18 07:01:35,"What's wrong with it? I don't know why, but albums just keep disappeare form service",3,Etamluos,
2020-07-18 00:18:31,"Всё прекрасно, никаких замечаний, лишь пожелания. Добавьте пожалуйста режим добавления песни в очередь и таймер сна. Две функции и цены вам не будет",5,Марк Гринкевич,
2020-07-17 19:26:49,"I like your music interface, but I have met with 2 problems: Firstly, that was hard for me to add my friends' playlists, please, would you make it easier? The second problem is podcast interface. I lack of it's publication date. P.S. I can find playlists of other users, searching for it's name, but how can I make friends on Yandex Music, so I could see their interests, playlists, favourite tracks maybe? Also wanted to say, that your recommendation system is incredible, thank you",4,Kirill Nikitin,Thank you for your feedback! Tell us what the difficulties are in adding playlists to friends? We will definitely think about sorting podcasts.
2020-07-17 13:10:44,"Яндекс умеет убивать дизайн, сначала карты, теперь это. Уберите ваш ужасный наушник с иконки.",1,undefined,"Ваш фидбэк записали! Мы ещё подумаем над дизайном иконки, пока что это только эксперимент."
2020-07-17 10:58:24,Really enjoying it.,5,Dilshod Rahmanov,
2020-07-17 09:11:50,"Нет возможности слушать плейлисты в обратном порядке = подкасты приходится переключать в ручную каждый выпуск Upd: появилась сортировка, ура!!!",5,Alisa Yagudina,"Спасибо, что написали об этом! Записали ваш отзыв, подумаем, как сделать удобнее в будущем. Следите за обновлениями 📱"
2020-07-17 07:37:09,хорошая програма,4,Vanya Zhuk,"Спасибо! Скажите, а почему не 5 звёзд? :)"
2020-07-17 06:40:00,Loved this app!!!,4,Kamronbek Rahmatullayev,Thank you ❣️
2020-07-17 06:04:36,"Очень навязчивое приложение. Нет кнопки ""закрыть"". Выкачивает деньги.",1,Mike S,"Сейчас прослушивание может быть недоступно без подписки. Но мы не хотим оставлять вас без Музыки, поэтому сделали бесплатный период. Подключайте его и оставайтесь с нами 😉"
2020-07-17 00:41:07,"Удобное приложение, приятный дизайн, но очень маленький выбор корейских & японских исполнителей.",3,к,"Присылайте нам, пожалуйста, имена и названия исполнителей через форму обратной связи в приложении: нажмите на значок шестеренки в верхней строчке меню → «Написать разработчикам». Мы постараемся договориться с правообладателями и добавить музыку :)"
2020-07-16 21:28:31,Good in general. But I would very much like to see more recommendations/new artists in playlists generated to me,4,Maxim Memskiy,Thanks for the feedback! We will try to take it into account in further work on the application.
2020-07-16 19:30:17,"Уже лет сто ждём выравнивание громкости аудио. Так до сих пор не реализовано. В других сервисах уже давно эта функция имеется. Зато добавили ""прикольную"" Алису. Лучше бы научили алгоритм считать LUFS из самого актуального сейчас стандарта ITTU 1770. Хоть в чем-то будете лучше Spotify с его ReplayGain.",1,David Melikidze,Спасибо за обратную связь! Обязательно обсудим это с нашей командой.
2020-07-16 17:26:15,Отлично формируется ваш вкус в музыке. Буквально около месяца можно провести по своими старыми треками и вот уже у вас на руках есть порядка 4 постоянно меняющихся плейлистов по вашим предпочтениям,5,So what?ツ,
2020-07-16 16:21:39,Amazed,5,Ekaterina Sikorskaya,
2020-07-16 16:11:11,"Охоту на покемонов не добавили, ушёл на спотифай ):",1,Maxim S,
2020-07-16 16:03:15,Отличное приложение для прослушивания музыки и подкастов!(Apple Musiс гораздо хуже по алгоритму выбора песен!),5,teorin,
2020-07-16 13:54:28,ყველაზე იაფი სერვისი სერვისი საქარᲗველოᲨი 5 ლარი Თვე ან 49 ლარი წელიწადᲨი. ამასᲗან ტაქსიზე პატარა ფასდაკლება და კინოპისკის პროგრამაᲨი იმავე ექაუნᲗიᲗ ფილმების და სერიალების ყურება ᲨეიᲫლება. კარგი ვიზუალი საქარᲗველოᲨი apple musics ჯობია. გირᲩევᲗ yandex music ს,5,giorgi meladze,
